LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,PARTEMP,TOT,PC_EMP,A,1992,11.62444113,
TUR,PARTEMP,TOT,PC_EMP,A,1993,8.862401687,
TUR,PARTEMP,TOT,PC_EMP,A,1994,8.817795551,
TUR,PARTEMP,TOT,PC_EMP,A,1995,6.402564912,
TUR,PARTEMP,TOT,PC_EMP,A,1996,5.515581873,
TUR,PARTEMP,TOT,PC_EMP,A,1997,6.148913095,
TUR,PARTEMP,TOT,PC_EMP,A,1998,6.035769222,
TUR,PARTEMP,TOT,PC_EMP,A,1999,7.706263891,
TUR,PARTEMP,TOT,PC_EMP,A,2000,9.351684508,
TUR,PARTEMP,TOT,PC_EMP,A,2001,6.239836454,
TUR,PARTEMP,TOT,PC_EMP,A,2002,6.59798642,
TUR,PARTEMP,TOT,PC_EMP,A,2003,6.0247801,
TUR,PARTEMP,TOT,PC_EMP,A,2004,6.118186449,
TUR,PARTEMP,TOT,PC_EMP,A,2005,5.585729234,
TUR,PARTEMP,TOT,PC_EMP,A,2006,7.594007051,
TUR,PARTEMP,TOT,PC_EMP,A,2007,8.058449074,
TUR,PARTEMP,TOT,PC_EMP,A,2008,8.549992922,
TUR,PARTEMP,TOT,PC_EMP,A,2009,11.11581124,
TUR,PARTEMP,TOT,PC_EMP,A,2010,11.47548239,
TUR,PARTEMP,TOT,PC_EMP,A,2011,11.74518912,
TUR,PARTEMP,TOT,PC_EMP,A,2012,11.84624063,
TUR,PARTEMP,TOT,PC_EMP,A,2013,12.25561258,
TUR,PARTEMP,TOT,PC_EMP,A,2014,10.6115524,
TUR,PARTEMP,TOT,PC_EMP,A,2015,9.879047404,
TUR,PARTEMP,TOT,PC_EMP,A,2016,9.454144459,
TUR,PARTEMP,TOT,PC_EMP,A,2017,9.600170291,
GBR,PARTEMP,TOT,PC_EMP,A,1983,18.42835497,
GBR,PARTEMP,TOT,PC_EMP,A,1984,19.56750998,
GBR,PARTEMP,TOT,PC_EMP,A,1985,19.67133628,
GBR,PARTEMP,TOT,PC_EMP,A,1986,20.20236682,
GBR,PARTEMP,TOT,PC_EMP,A,1987,20.81281074,
GBR,PARTEMP,TOT,PC_EMP,A,1988,20.51813307,
GBR,PARTEMP,TOT,PC_EMP,A,1989,20.21423418,
GBR,PARTEMP,TOT,PC_EMP,A,1990,20.10748719,
GBR,PARTEMP,TOT,PC_EMP,A,1991,20.69748715,
GBR,PARTEMP,TOT,PC_EMP,A,1992,21.51882102,
GBR,PARTEMP,TOT,PC_EMP,A,1993,22.12737044,
GBR,PARTEMP,TOT,PC_EMP,A,1994,22.39136502,
GBR,PARTEMP,TOT,PC_EMP,A,1995,22.3203934,
GBR,PARTEMP,TOT,PC_EMP,A,1996,22.89304121,
GBR,PARTEMP,TOT,PC_EMP,A,1997,22.89904396,
GBR,PARTEMP,TOT,PC_EMP,A,1998,22.97956191,
GBR,PARTEMP,TOT,PC_EMP,A,1999,22.9465856,
GBR,PARTEMP,TOT,PC_EMP,A,2000,23.29627016,
GBR,PARTEMP,TOT,PC_EMP,A,2001,22.70081398,
GBR,PARTEMP,TOT,PC_EMP,A,2002,23.05442893,
GBR,PARTEMP,TOT,PC_EMP,A,2003,23.33300437,
GBR,PARTEMP,TOT,PC_EMP,A,2004,23.40708757,
GBR,PARTEMP,TOT,PC_EMP,A,2005,22.93188845,
GBR,PARTEMP,TOT,PC_EMP,A,2006,23.09015399,
GBR,PARTEMP,TOT,PC_EMP,A,2007,22.88096207,
GBR,PARTEMP,TOT,PC_EMP,A,2008,22.96048758,
GBR,PARTEMP,TOT,PC_EMP,A,2009,23.92627652,
GBR,PARTEMP,TOT,PC_EMP,A,2010,24.63143686,
GBR,PARTEMP,TOT,PC_EMP,A,2011,24.66671693,
GBR,PARTEMP,TOT,PC_EMP,A,2012,24.97068003,
GBR,PARTEMP,TOT,PC_EMP,A,2013,24.63908594,
GBR,PARTEMP,TOT,PC_EMP,A,2014,24.09797704,
GBR,PARTEMP,TOT,PC_EMP,A,2015,23.9738084,
GBR,PARTEMP,TOT,PC_EMP,A,2016,23.81332566,
GBR,PARTEMP,TOT,PC_EMP,A,2017,23.50099501,
G7M,PARTEMP,TOT,PC_EMP,A,1976,12.5097587,
G7M,PARTEMP,TOT,PC_EMP,A,1977,13.04040395,
G7M,PARTEMP,TOT,PC_EMP,A,1978,13.2226949,
G7M,PARTEMP,TOT,PC_EMP,A,1979,13.99932054,
G7M,PARTEMP,TOT,PC_EMP,A,1980,13.21048742,
G7M,PARTEMP,TOT,PC_EMP,A,1981,13.21018984,
G7M,PARTEMP,TOT,PC_EMP,A,1982,13.86838186,
G7M,PARTEMP,TOT,PC_EMP,A,1983,13.61304648,
G7M,PARTEMP,TOT,PC_EMP,A,1984,13.33949543,
G7M,PARTEMP,TOT,PC_EMP,A,1985,13.40400076,
G7M,PARTEMP,TOT,PC_EMP,A,1986,13.64455418,
G7M,PARTEMP,TOT,PC_EMP,A,1987,13.63753422,
G7M,PARTEMP,TOT,PC_EMP,A,1988,13.67627064,
G7M,PARTEMP,TOT,PC_EMP,A,1989,13.75430139,
G7M,PARTEMP,TOT,PC_EMP,A,1990,14.08726312,
G7M,PARTEMP,TOT,PC_EMP,A,1991,14.25942691,
G7M,PARTEMP,TOT,PC_EMP,A,1992,14.61359539,
G7M,PARTEMP,TOT,PC_EMP,A,1993,14.93156331,
G7M,PARTEMP,TOT,PC_EMP,A,1994,14.91941656,
G7M,PARTEMP,TOT,PC_EMP,A,1995,14.80253428,
G7M,PARTEMP,TOT,PC_EMP,A,1996,15.16864688,
G7M,PARTEMP,TOT,PC_EMP,A,1997,15.47016913,
G7M,PARTEMP,TOT,PC_EMP,A,1998,15.51042569,
G7M,PARTEMP,TOT,PC_EMP,A,1999,15.62152669,
G7M,PARTEMP,TOT,PC_EMP,A,2000,15.15922808,
G7M,PARTEMP,TOT,PC_EMP,A,2001,15.54402465,
G7M,PARTEMP,TOT,PC_EMP,A,2002,15.80707814,
G7M,PARTEMP,TOT,PC_EMP,A,2003,16.00630612,
G7M,PARTEMP,TOT,PC_EMP,A,2004,16.28277104,
G7M,PARTEMP,TOT,PC_EMP,A,2005,16.2353057,
G7M,PARTEMP,TOT,PC_EMP,A,2006,16.13805606,
G7M,PARTEMP,TOT,PC_EMP,A,2007,16.34073441,
G7M,PARTEMP,TOT,PC_EMP,A,2008,16.59217723,
G7M,PARTEMP,TOT,PC_EMP,A,2009,17.46262319,
G7M,PARTEMP,TOT,PC_EMP,A,2010,17.43137631,
G7M,PARTEMP,TOT,PC_EMP,A,2011,17.51032098,
G7M,PARTEMP,TOT,PC_EMP,A,2012,17.59583279,
G7M,PARTEMP,TOT,PC_EMP,A,2013,17.83823852,
G7M,PARTEMP,TOT,PC_EMP,A,2014,17.92766908,
G7M,PARTEMP,TOT,PC_EMP,A,2015,17.74497895,
G7M,PARTEMP,TOT,PC_EMP,A,2016,17.75978411,
G7M,PARTEMP,TOT,PC_EMP,A,2017,17.50965787,
BRA,PARTEMP,TOT,PC_EMP,A,2001,16.82281657,
BRA,PARTEMP,TOT,PC_EMP,A,2002,17.91324917,
BRA,PARTEMP,TOT,PC_EMP,A,2003,18.0077695,
BRA,PARTEMP,TOT,PC_EMP,A,2004,18.22993378,
BRA,PARTEMP,TOT,PC_EMP,A,2005,18.99513663,
BRA,PARTEMP,TOT,PC_EMP,A,2006,19.16300562,
BRA,PARTEMP,TOT,PC_EMP,A,2007,18.26850887,
BRA,PARTEMP,TOT,PC_EMP,A,2008,17.9821894,
BRA,PARTEMP,TOT,PC_EMP,A,2009,17.77105178,
BRA,PARTEMP,TOT,PC_EMP,A,2011,15.97780268,
BRA,PARTEMP,TOT,PC_EMP,A,2012,16.21868408,
BRA,PARTEMP,TOT,PC_EMP,A,2013,16.38241054,
BRA,PARTEMP,TOT,PC_EMP,A,2014,17.06265147,
BRA,PARTEMP,TOT,PC_EMP,A,2015,17.92421864,
BGR,PARTEMP,TOT,PC_EMP,A,2000,2.041029675,
BGR,PARTEMP,TOT,PC_EMP,A,2001,3.031259051,
BGR,PARTEMP,TOT,PC_EMP,A,2002,2.462223634,
BGR,PARTEMP,TOT,PC_EMP,A,2003,2.771983604,
BGR,PARTEMP,TOT,PC_EMP,A,2004,2.540828723,
BGR,PARTEMP,TOT,PC_EMP,A,2005,2.147782757,
BGR,PARTEMP,TOT,PC_EMP,A,2006,1.883993775,
BGR,PARTEMP,TOT,PC_EMP,A,2007,1.564661874,
BGR,PARTEMP,TOT,PC_EMP,A,2008,1.486706413,
BGR,PARTEMP,TOT,PC_EMP,A,2009,1.575949181,
BGR,PARTEMP,TOT,PC_EMP,A,2010,1.782093973,
BGR,PARTEMP,TOT,PC_EMP,A,2011,1.81650597,
BGR,PARTEMP,TOT,PC_EMP,A,2012,1.913536873,
BGR,PARTEMP,TOT,PC_EMP,A,2013,2.125634352,
BGR,PARTEMP,TOT,PC_EMP,A,2014,2.061551851,
BGR,PARTEMP,TOT,PC_EMP,A,2015,1.862995652,
BGR,PARTEMP,TOT,PC_EMP,A,2016,1.592384645,
BGR,PARTEMP,TOT,PC_EMP,A,2017,1.694138587,
CHL,PARTEMP,TOT,PC_EMP,A,1996,4.529738212,
CHL,PARTEMP,TOT,PC_EMP,A,1997,4.704909161,
CHL,PARTEMP,TOT,PC_EMP,A,1998,4.094837123,
CHL,PARTEMP,TOT,PC_EMP,A,1999,4.625075833,
CHL,PARTEMP,TOT,PC_EMP,A,2000,4.723389769,
CHL,PARTEMP,TOT,PC_EMP,A,2001,5.557629013,
CHL,PARTEMP,TOT,PC_EMP,A,2002,5.219182853,
CHL,PARTEMP,TOT,PC_EMP,A,2003,5.66805594,
CHL,PARTEMP,TOT,PC_EMP,A,2004,6.573901636,
CHL,PARTEMP,TOT,PC_EMP,A,2005,7.15179323,
CHL,PARTEMP,TOT,PC_EMP,A,2006,7.658975735,
CHL,PARTEMP,TOT,PC_EMP,A,2007,8.041033615,
CHL,PARTEMP,TOT,PC_EMP,A,2008,9.131844305,
CHL,PARTEMP,TOT,PC_EMP,A,2009,10.49805602,
CHL,PARTEMP,TOT,PC_EMP,A,2010,17.42018383,
CHL,PARTEMP,TOT,PC_EMP,A,2011,17.23352972,
CHL,PARTEMP,TOT,PC_EMP,A,2012,16.65221397,
CHL,PARTEMP,TOT,PC_EMP,A,2013,16.54337166,
CHL,PARTEMP,TOT,PC_EMP,A,2014,17.00092356,
CHL,PARTEMP,TOT,PC_EMP,A,2015,16.80080228,
CHL,PARTEMP,TOT,PC_EMP,A,2016,17.44074308,
CHL,PARTEMP,TOT,PC_EMP,A,2017,17.57511123,
HRV,PARTEMP,TOT,PC_EMP,A,2002,5.915725403,
HRV,PARTEMP,TOT,PC_EMP,A,2003,5.617101321,
HRV,PARTEMP,TOT,PC_EMP,A,2004,5.737840763,
HRV,PARTEMP,TOT,PC_EMP,A,2005,6.79109495,
HRV,PARTEMP,TOT,PC_EMP,A,2006,7.028839115,
HRV,PARTEMP,TOT,PC_EMP,A,2007,6.007080278,
HRV,PARTEMP,TOT,PC_EMP,A,2008,5.749611375,
HRV,PARTEMP,TOT,PC_EMP,A,2009,5.952487517,
HRV,PARTEMP,TOT,PC_EMP,A,2010,6.388376533,
HRV,PARTEMP,TOT,PC_EMP,A,2011,6.646610483,
HRV,PARTEMP,TOT,PC_EMP,A,2012,5.257662561,
HRV,PARTEMP,TOT,PC_EMP,A,2013,4.826162669,
HRV,PARTEMP,TOT,PC_EMP,A,2014,4.768289691,
HRV,PARTEMP,TOT,PC_EMP,A,2015,5.636683053,
HRV,PARTEMP,TOT,PC_EMP,A,2016,4.724723832,
HRV,PARTEMP,TOT,PC_EMP,A,2017,3.733014303,
CYP,PARTEMP,TOT,PC_EMP,A,2000,7.576163468,
CYP,PARTEMP,TOT,PC_EMP,A,2001,7.962484226,
CYP,PARTEMP,TOT,PC_EMP,A,2002,7.13413179,
CYP,PARTEMP,TOT,PC_EMP,A,2003,8.556651292,
CYP,PARTEMP,TOT,PC_EMP,A,2004,7.338295628,
CYP,PARTEMP,TOT,PC_EMP,A,2005,7.376421354,
CYP,PARTEMP,TOT,PC_EMP,A,2006,6.799329041,
CYP,PARTEMP,TOT,PC_EMP,A,2007,6.487851743,
CYP,PARTEMP,TOT,PC_EMP,A,2008,6.812218486,
CYP,PARTEMP,TOT,PC_EMP,A,2009,7.440544169,
CYP,PARTEMP,TOT,PC_EMP,A,2010,7.924318158,
CYP,PARTEMP,TOT,PC_EMP,A,2011,8.67470443,
CYP,PARTEMP,TOT,PC_EMP,A,2012,8.951138945,
CYP,PARTEMP,TOT,PC_EMP,A,2013,9.967448091,
CYP,PARTEMP,TOT,PC_EMP,A,2014,10.95113295,
CYP,PARTEMP,TOT,PC_EMP,A,2015,10.59393199,
CYP,PARTEMP,TOT,PC_EMP,A,2016,11.08542304,
CYP,PARTEMP,TOT,PC_EMP,A,2017,10.04812067,
EST,PARTEMP,TOT,PC_EMP,A,2000,7.249652706,
EST,PARTEMP,TOT,PC_EMP,A,2001,7.404229088,
EST,PARTEMP,TOT,PC_EMP,A,2002,7.238335435,
EST,PARTEMP,TOT,PC_EMP,A,2003,7.796909712,
EST,PARTEMP,TOT,PC_EMP,A,2004,7.150001211,
EST,PARTEMP,TOT,PC_EMP,A,2005,6.868782994,
EST,PARTEMP,TOT,PC_EMP,A,2006,6.768646721,
EST,PARTEMP,TOT,PC_EMP,A,2007,6.808141761,
EST,PARTEMP,TOT,PC_EMP,A,2008,6.277257891,
EST,PARTEMP,TOT,PC_EMP,A,2009,8.491399956,
EST,PARTEMP,TOT,PC_EMP,A,2010,8.820650227,
EST,PARTEMP,TOT,PC_EMP,A,2011,8.945744596,
EST,PARTEMP,TOT,PC_EMP,A,2012,8.241316848,
EST,PARTEMP,TOT,PC_EMP,A,2013,8.028879931,
EST,PARTEMP,TOT,PC_EMP,A,2014,7.618120849,
EST,PARTEMP,TOT,PC_EMP,A,2015,8.550872078,
EST,PARTEMP,TOT,PC_EMP,A,2016,8.66253611,
EST,PARTEMP,TOT,PC_EMP,A,2017,8.126345629,
ISR,PARTEMP,TOT,PC_EMP,A,1995,15.15610815,
ISR,PARTEMP,TOT,PC_EMP,A,1996,15.12466107,
ISR,PARTEMP,TOT,PC_EMP,A,1997,14.18986599,
ISR,PARTEMP,TOT,PC_EMP,A,1998,15.37342885,
ISR,PARTEMP,TOT,PC_EMP,A,1999,15.88603879,
ISR,PARTEMP,TOT,PC_EMP,A,2000,15.6286817,
ISR,PARTEMP,TOT,PC_EMP,A,2001,16.29648659,
ISR,PARTEMP,TOT,PC_EMP,A,2002,16.45749481,
ISR,PARTEMP,TOT,PC_EMP,A,2003,16.61518548,
ISR,PARTEMP,TOT,PC_EMP,A,2004,16.82894823,
ISR,PARTEMP,TOT,PC_EMP,A,2005,16.91289881,
ISR,PARTEMP,TOT,PC_EMP,A,2006,16.61869101,
ISR,PARTEMP,TOT,PC_EMP,A,2007,16.09327963,
ISR,PARTEMP,TOT,PC_EMP,A,2008,15.97724805,
ISR,PARTEMP,TOT,PC_EMP,A,2009,16.07762349,
ISR,PARTEMP,TOT,PC_EMP,A,2010,15.24133211,
ISR,PARTEMP,TOT,PC_EMP,A,2011,14.8593338,
ISR,PARTEMP,TOT,PC_EMP,A,2012,16.08734526,
ISR,PARTEMP,TOT,PC_EMP,A,2013,15.91479588,
ISR,PARTEMP,TOT,PC_EMP,A,2014,15.98705656,
ISR,PARTEMP,TOT,PC_EMP,A,2015,15.85243567,
ISR,PARTEMP,TOT,PC_EMP,A,2016,15.47854131,
ISR,PARTEMP,TOT,PC_EMP,A,2017,15.25375949,
LVA,PARTEMP,TOT,PC_EMP,A,2000,8.828017261,
LVA,PARTEMP,TOT,PC_EMP,A,2001,8.548909502,
LVA,PARTEMP,TOT,PC_EMP,A,2002,8.46127497,
LVA,PARTEMP,TOT,PC_EMP,A,2003,7.693940405,
LVA,PARTEMP,TOT,PC_EMP,A,2004,8.221101232,
LVA,PARTEMP,TOT,PC_EMP,A,2005,6.743089261,
LVA,PARTEMP,TOT,PC_EMP,A,2006,5.322148906,
LVA,PARTEMP,TOT,PC_EMP,A,2007,5.371660808,
LVA,PARTEMP,TOT,PC_EMP,A,2008,6.019873891,
LVA,PARTEMP,TOT,PC_EMP,A,2009,7.364073841,
LVA,PARTEMP,TOT,PC_EMP,A,2010,8.167080891,
LVA,PARTEMP,TOT,PC_EMP,A,2011,8.003946879,
LVA,PARTEMP,TOT,PC_EMP,A,2012,8.342282764,
LVA,PARTEMP,TOT,PC_EMP,A,2013,7.645173489,
LVA,PARTEMP,TOT,PC_EMP,A,2014,6.558964487,
LVA,PARTEMP,TOT,PC_EMP,A,2015,6.837018803,
LVA,PARTEMP,TOT,PC_EMP,A,2016,7.31465002,
LVA,PARTEMP,TOT,PC_EMP,A,2017,6.475669393,
LTU,PARTEMP,TOT,PC_EMP,A,1998,11.18422895,
LTU,PARTEMP,TOT,PC_EMP,A,1999,12.5998704,
LTU,PARTEMP,TOT,PC_EMP,A,2000,10.62374821,
LTU,PARTEMP,TOT,PC_EMP,A,2001,10.95400589,
LTU,PARTEMP,TOT,PC_EMP,A,2002,11.42977575,
LTU,PARTEMP,TOT,PC_EMP,A,2003,9.823417171,
LTU,PARTEMP,TOT,PC_EMP,A,2004,8.63784586,
LTU,PARTEMP,TOT,PC_EMP,A,2005,7.544487371,
LTU,PARTEMP,TOT,PC_EMP,A,2006,6.520273652,
LTU,PARTEMP,TOT,PC_EMP,A,2007,6.053035901,
LTU,PARTEMP,TOT,PC_EMP,A,2008,4.569326243,
LTU,PARTEMP,TOT,PC_EMP,A,2009,5.57828524,
LTU,PARTEMP,TOT,PC_EMP,A,2010,6.530555854,
LTU,PARTEMP,TOT,PC_EMP,A,2011,7.563660408,
LTU,PARTEMP,TOT,PC_EMP,A,2012,7.883614319,
LTU,PARTEMP,TOT,PC_EMP,A,2013,7.25316507,
LTU,PARTEMP,TOT,PC_EMP,A,2014,7.244069525,
LTU,PARTEMP,TOT,PC_EMP,A,2015,6.752435803,
LTU,PARTEMP,TOT,PC_EMP,A,2016,6.947910025,
LTU,PARTEMP,TOT,PC_EMP,A,2017,7.041518107,
MKD,PARTEMP,TOT,PC_EMP,A,2006,3.872090685,
MKD,PARTEMP,TOT,PC_EMP,A,2007,4.729922663,
MKD,PARTEMP,TOT,PC_EMP,A,2008,4.241039974,
MKD,PARTEMP,TOT,PC_EMP,A,2009,4.233842923,
MKD,PARTEMP,TOT,PC_EMP,A,2010,4.410789955,
MKD,PARTEMP,TOT,PC_EMP,A,2011,4.71785927,
MKD,PARTEMP,TOT,PC_EMP,A,2012,5.143380639,
MKD,PARTEMP,TOT,PC_EMP,A,2013,3.434603451,
MKD,PARTEMP,TOT,PC_EMP,A,2014,4.234191083,
MKD,PARTEMP,TOT,PC_EMP,A,2015,3.146900951,
MKD,PARTEMP,TOT,PC_EMP,A,2016,3.294919242,
MKD,PARTEMP,TOT,PC_EMP,A,2017,2.570879625,
MLT,PARTEMP,TOT,PC_EMP,A,2000,6.772676593,
MLT,PARTEMP,TOT,PC_EMP,A,2001,8.605827075,
MLT,PARTEMP,TOT,PC_EMP,A,2002,8.204220013,
MLT,PARTEMP,TOT,PC_EMP,A,2003,8.558427165,
MLT,PARTEMP,TOT,PC_EMP,A,2004,8.841460257,
MLT,PARTEMP,TOT,PC_EMP,A,2005,9.038771746,
MLT,PARTEMP,TOT,PC_EMP,A,2006,8.801555127,
MLT,PARTEMP,TOT,PC_EMP,A,2007,9.331094219,
MLT,PARTEMP,TOT,PC_EMP,A,2008,9.261687217,
MLT,PARTEMP,TOT,PC_EMP,A,2009,9.550014493,
MLT,PARTEMP,TOT,PC_EMP,A,2010,10.51746348,
MLT,PARTEMP,TOT,PC_EMP,A,2011,11.43110223,
MLT,PARTEMP,TOT,PC_EMP,A,2012,11.39748665,
MLT,PARTEMP,TOT,PC_EMP,A,2013,11.847973,
MLT,PARTEMP,TOT,PC_EMP,A,2014,12.97921626,
MLT,PARTEMP,TOT,PC_EMP,A,2015,11.94858296,
MLT,PARTEMP,TOT,PC_EMP,A,2016,10.15410985,
MLT,PARTEMP,TOT,PC_EMP,A,2017,9.487052302,
ROU,PARTEMP,TOT,PC_EMP,A,2000,7.504330243,
ROU,PARTEMP,TOT,PC_EMP,A,2001,7.324504657,
ROU,PARTEMP,TOT,PC_EMP,A,2002,5.549243496,
ROU,PARTEMP,TOT,PC_EMP,A,2003,5.330108216,
ROU,PARTEMP,TOT,PC_EMP,A,2004,5.162743769,
ROU,PARTEMP,TOT,PC_EMP,A,2005,4.636139548,
ROU,PARTEMP,TOT,PC_EMP,A,2006,4.087736795,
ROU,PARTEMP,TOT,PC_EMP,A,2007,4.184853457,
ROU,PARTEMP,TOT,PC_EMP,A,2008,3.985120482,
ROU,PARTEMP,TOT,PC_EMP,A,2009,4.247439508,
ROU,PARTEMP,TOT,PC_EMP,A,2010,4.75402158,
ROU,PARTEMP,TOT,PC_EMP,A,2011,3.900136699,
ROU,PARTEMP,TOT,PC_EMP,A,2012,4.122303957,
ROU,PARTEMP,TOT,PC_EMP,A,2013,4.228879582,
ROU,PARTEMP,TOT,PC_EMP,A,2014,3.806852582,
ROU,PARTEMP,TOT,PC_EMP,A,2015,4.16323636,
ROU,PARTEMP,TOT,PC_EMP,A,2016,3.525394553,
ROU,PARTEMP,TOT,PC_EMP,A,2017,3.75108746,
RUS,PARTEMP,TOT,PC_EMP,A,1992,5.199676435,
RUS,PARTEMP,TOT,PC_EMP,A,1993,4.249590945,
RUS,PARTEMP,TOT,PC_EMP,A,1994,4.726824181,
RUS,PARTEMP,TOT,PC_EMP,A,1995,4.566601445,
RUS,PARTEMP,TOT,PC_EMP,A,1996,4.34072718,
RUS,PARTEMP,TOT,PC_EMP,A,1997,4.368274653,
RUS,PARTEMP,TOT,PC_EMP,A,1998,4.613734922,
RUS,PARTEMP,TOT,PC_EMP,A,1999,8.187643237,
RUS,PARTEMP,TOT,PC_EMP,A,2000,7.364822198,
RUS,PARTEMP,TOT,PC_EMP,A,2001,5.213526559,
RUS,PARTEMP,TOT,PC_EMP,A,2002,3.790279285,
RUS,PARTEMP,TOT,PC_EMP,A,2003,5.326963809,
RUS,PARTEMP,TOT,PC_EMP,A,2004,5.417353308,
RUS,PARTEMP,TOT,PC_EMP,A,2005,5.632677791,
RUS,PARTEMP,TOT,PC_EMP,A,2006,5.294391259,
RUS,PARTEMP,TOT,PC_EMP,A,2007,5.084132104,
RUS,PARTEMP,TOT,PC_EMP,A,2008,4.963094338,
RUS,PARTEMP,TOT,PC_EMP,A,2009,4.733432108,
RUS,PARTEMP,TOT,PC_EMP,A,2010,4.250835602,
RUS,PARTEMP,TOT,PC_EMP,A,2011,4.057684664,
RUS,PARTEMP,TOT,PC_EMP,A,2012,4.110074606,
RUS,PARTEMP,TOT,PC_EMP,A,2013,4.303552874,
RUS,PARTEMP,TOT,PC_EMP,A,2014,4.013287184,
RUS,PARTEMP,TOT,PC_EMP,A,2015,4.219903308,
RUS,PARTEMP,TOT,PC_EMP,A,2016,4.295487115,
RUS,PARTEMP,TOT,PC_EMP,A,2017,3.507824896,
SVN,PARTEMP,TOT,PC_EMP,A,2000,4.943843602,
SVN,PARTEMP,TOT,PC_EMP,A,2001,4.795756973,
SVN,PARTEMP,TOT,PC_EMP,A,2002,4.92423957,
SVN,PARTEMP,TOT,PC_EMP,A,2003,4.97612664,
SVN,PARTEMP,TOT,PC_EMP,A,2004,7.528002053,
SVN,PARTEMP,TOT,PC_EMP,A,2005,7.393099878,
SVN,PARTEMP,TOT,PC_EMP,A,2006,7.795569936,
SVN,PARTEMP,TOT,PC_EMP,A,2007,7.831386541,
SVN,PARTEMP,TOT,PC_EMP,A,2008,7.495077357,
SVN,PARTEMP,TOT,PC_EMP,A,2009,8.332603153,
SVN,PARTEMP,TOT,PC_EMP,A,2010,9.445148572,
SVN,PARTEMP,TOT,PC_EMP,A,2011,8.612010965,
SVN,PARTEMP,TOT,PC_EMP,A,2012,7.92560923,
SVN,PARTEMP,TOT,PC_EMP,A,2013,8.575460578,
SVN,PARTEMP,TOT,PC_EMP,A,2014,9.593746404,
SVN,PARTEMP,TOT,PC_EMP,A,2015,9.159989203,
SVN,PARTEMP,TOT,PC_EMP,A,2016,7.963127538,
SVN,PARTEMP,TOT,PC_EMP,A,2017,8.75068559,
ZAF,PARTEMP,TOT,PC_EMP,A,2008,7.923180426,
ZAF,PARTEMP,TOT,PC_EMP,A,2009,8.062960341,
ZAF,PARTEMP,TOT,PC_EMP,A,2010,7.739069704,
ZAF,PARTEMP,TOT,PC_EMP,A,2011,7.378890136,
ZAF,PARTEMP,TOT,PC_EMP,A,2012,7.719803098,
ZAF,PARTEMP,TOT,PC_EMP,A,2013,8.283429942,
ZAF,PARTEMP,TOT,PC_EMP,A,2014,8.035964954,
ZAF,PARTEMP,TOT,PC_EMP,A,2015,8.795279051,
ZAF,PARTEMP,TOT,PC_EMP,A,2016,8.972722508,
ZAF,PARTEMP,TOT,PC_EMP,A,2017,8.955315117,
OECD,PARTEMP,TOT,PC_EMP,A,1976,12.5097587,
OECD,PARTEMP,TOT,PC_EMP,A,1977,13.04040395,
OECD,PARTEMP,TOT,PC_EMP,A,1978,13.2226949,
OECD,PARTEMP,TOT,PC_EMP,A,1979,13.99932054,
OECD,PARTEMP,TOT,PC_EMP,A,1980,13.21048742,
OECD,PARTEMP,TOT,PC_EMP,A,1981,13.21018984,
OECD,PARTEMP,TOT,PC_EMP,A,1982,13.86838186,
OECD,PARTEMP,TOT,PC_EMP,A,1983,13.60414892,
OECD,PARTEMP,TOT,PC_EMP,A,1984,13.26554863,
OECD,PARTEMP,TOT,PC_EMP,A,1985,13.43450901,
OECD,PARTEMP,TOT,PC_EMP,A,1986,13.48418578,
OECD,PARTEMP,TOT,PC_EMP,A,1987,13.47169497,
OECD,PARTEMP,TOT,PC_EMP,A,1988,13.21443118,
OECD,PARTEMP,TOT,PC_EMP,A,1989,12.93998348,
OECD,PARTEMP,TOT,PC_EMP,A,1990,13.15386995,
OECD,PARTEMP,TOT,PC_EMP,A,1991,13.52133282,
OECD,PARTEMP,TOT,PC_EMP,A,1992,13.85349481,
OECD,PARTEMP,TOT,PC_EMP,A,1993,13.88611993,
OECD,PARTEMP,TOT,PC_EMP,A,1994,13.8274273,
OECD,PARTEMP,TOT,PC_EMP,A,1995,13.7182757,
OECD,PARTEMP,TOT,PC_EMP,A,1996,13.70813358,
OECD,PARTEMP,TOT,PC_EMP,A,1997,13.99058253,
OECD,PARTEMP,TOT,PC_EMP,A,1998,14.09066147,
OECD,PARTEMP,TOT,PC_EMP,A,1999,14.29337989,
OECD,PARTEMP,TOT,PC_EMP,A,2000,13.90383531,
OECD,PARTEMP,TOT,PC_EMP,A,2001,14.17084713,
OECD,PARTEMP,TOT,PC_EMP,A,2002,14.42205863,
OECD,PARTEMP,TOT,PC_EMP,A,2003,14.58186135,
OECD,PARTEMP,TOT,PC_EMP,A,2004,14.98178644,
OECD,PARTEMP,TOT,PC_EMP,A,2005,15.18303307,
OECD,PARTEMP,TOT,PC_EMP,A,2006,15.2303007,
OECD,PARTEMP,TOT,PC_EMP,A,2007,15.43196773,
OECD,PARTEMP,TOT,PC_EMP,A,2008,15.634873,
OECD,PARTEMP,TOT,PC_EMP,A,2009,16.46946237,
OECD,PARTEMP,TOT,PC_EMP,A,2010,16.59441215,
OECD,PARTEMP,TOT,PC_EMP,A,2011,16.81385738,
OECD,PARTEMP,TOT,PC_EMP,A,2012,16.82203629,
OECD,PARTEMP,TOT,PC_EMP,A,2013,17.03190999,
