LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,SELFEMP,MEN,PC_EMP,A,1998,18.5361,
LVA,SELFEMP,MEN,PC_EMP,A,1999,18.2698,
LVA,SELFEMP,MEN,PC_EMP,A,2000,16.12704,
LVA,SELFEMP,MEN,PC_EMP,A,2002,15.74255,
LVA,SELFEMP,MEN,PC_EMP,A,2003,14.89557,
LVA,SELFEMP,MEN,PC_EMP,A,2004,13.82441,B
LVA,SELFEMP,MEN,PC_EMP,A,2005,13.0914,
LVA,SELFEMP,MEN,PC_EMP,A,2007,12.94548,
LVA,SELFEMP,MEN,PC_EMP,A,2008,12.95695,
LVA,SELFEMP,MEN,PC_EMP,A,2009,14.53448,
LVA,SELFEMP,TOT,PC_EMP,A,1998,17.3309,
LVA,SELFEMP,TOT,PC_EMP,A,1999,16.90677,
LVA,SELFEMP,TOT,PC_EMP,A,2000,14.85769,
LVA,SELFEMP,TOT,PC_EMP,A,2001,15.21739,B
LVA,SELFEMP,TOT,PC_EMP,A,2002,14.06405,
LVA,SELFEMP,TOT,PC_EMP,A,2003,12.90473,
LVA,SELFEMP,TOT,PC_EMP,A,2004,12.87545,B
LVA,SELFEMP,TOT,PC_EMP,A,2005,11.47221,
LVA,SELFEMP,TOT,PC_EMP,A,2006,11.65943,
LVA,SELFEMP,TOT,PC_EMP,A,2007,10.96979,
LVA,SELFEMP,TOT,PC_EMP,A,2008,10.24954,
LVA,SELFEMP,TOT,PC_EMP,A,2009,11.52449,
LVA,SELFEMP,TOT,PC_EMP,A,2010,11.49088,
LVA,SELFEMP,TOT,PC_EMP,A,2011,11.3397,
LVA,SELFEMP,TOT,PC_EMP,A,2012,11.36902,
LVA,SELFEMP,TOT,PC_EMP,A,2013,11.55363,
LVA,SELFEMP,TOT,PC_EMP,A,2014,11.54129,
LVA,SELFEMP,WOMEN,PC_EMP,A,1998,16.0666,
LVA,SELFEMP,WOMEN,PC_EMP,A,1999,15.42428,
LVA,SELFEMP,WOMEN,PC_EMP,A,2000,13.50701,
LVA,SELFEMP,WOMEN,PC_EMP,A,2001,13.24887,B
LVA,SELFEMP,WOMEN,PC_EMP,A,2002,12.33787,
LVA,SELFEMP,WOMEN,PC_EMP,A,2003,10.84242,
LVA,SELFEMP,WOMEN,PC_EMP,A,2004,11.89509,B
LVA,SELFEMP,WOMEN,PC_EMP,A,2005,9.787122,
LVA,SELFEMP,WOMEN,PC_EMP,A,2007,8.912087,
LVA,SELFEMP,WOMEN,PC_EMP,A,2008,7.501313,
LTU,SELFEMP,MEN,PC_EMP,A,2005,19.41645,
LTU,SELFEMP,MEN,PC_EMP,A,2006,19.05506,
LTU,SELFEMP,MEN,PC_EMP,A,2007,17.37182,
LTU,SELFEMP,MEN,PC_EMP,A,2008,14.38092,
LTU,SELFEMP,MEN,PC_EMP,A,2010,13.18607,
LTU,SELFEMP,MEN,PC_EMP,A,2011,12.55797,
LTU,SELFEMP,MEN,PC_EMP,A,2012,13.30203,
LTU,SELFEMP,MEN,PC_EMP,A,2014,14.03516,
LTU,SELFEMP,MEN,PC_EMP,A,2015,14.60459,
LTU,SELFEMP,TOT,PC_EMP,A,2005,17.15989,
LTU,SELFEMP,TOT,PC_EMP,A,2006,16.9915,
LTU,SELFEMP,TOT,PC_EMP,A,2007,14.56694,
LTU,SELFEMP,TOT,PC_EMP,A,2008,11.67928,
LTU,SELFEMP,TOT,PC_EMP,A,2009,11.97814,
LTU,SELFEMP,TOT,PC_EMP,A,2010,10.87444,
LTU,SELFEMP,TOT,PC_EMP,A,2011,10.58929,
LTU,SELFEMP,TOT,PC_EMP,A,2012,11.05254,
LTU,SELFEMP,TOT,PC_EMP,A,2013,11.77312,
LTU,SELFEMP,TOT,PC_EMP,A,2014,12.10174,
LTU,SELFEMP,TOT,PC_EMP,A,2015,12.27035,
LTU,SELFEMP,TOT,PC_EMP,A,2016,12.33473,
LTU,SELFEMP,TOT,PC_EMP,A,2017,12.00915,
LTU,SELFEMP,WOMEN,PC_EMP,A,2005,14.80665,
LTU,SELFEMP,WOMEN,PC_EMP,A,2006,14.89137,
LTU,SELFEMP,WOMEN,PC_EMP,A,2007,11.68041,
LTU,SELFEMP,WOMEN,PC_EMP,A,2008,8.926298,
LTU,SELFEMP,WOMEN,PC_EMP,A,2009,9.349195,
LTU,SELFEMP,WOMEN,PC_EMP,A,2010,8.803044,
LTU,SELFEMP,WOMEN,PC_EMP,A,2011,8.752693,
LTU,SELFEMP,WOMEN,PC_EMP,A,2012,8.94173,
LTU,SELFEMP,WOMEN,PC_EMP,A,2013,9.661946,
LTU,SELFEMP,WOMEN,PC_EMP,A,2014,10.24334,
LTU,SELFEMP,WOMEN,PC_EMP,A,2015,10.02791,
LTU,SELFEMP,WOMEN,PC_EMP,A,2016,9.536424,
LTU,SELFEMP,WOMEN,PC_EMP,A,2017,9.383657,
